# geodist_l1 — capital-to-capital great-circle distance (haversine, km).
# sources: mledoze/countries@c8015eebdd94c533358406b0d709f441389e1f2e (countries.json: cca3, capital, latlng); lutangar/cities.json@e66576247c5d26b1fc65d96a499acff3c3fef827 (cities.json, GeoNames-derived, CC BY 4.0: capital coordinates).
# basis: capital = both endpoints matched a capital city; centroid = at least one endpoint fell back to the country centroid.
# built by tools/build_geodist.py; threshold for «قريبة جغرافياً» lives in the template rules, not here.
iso3_a,iso3_b,distcap_km,basis
GMB,JEY,4188.6,capital
GMB,JOR,5704.6,capital
GMB,JPN,14007.5,capital
GMB,KAZ,8709.9,capital
GMB,KEN,6107.9,capital
GMB,KGZ,9088.6,capital
GMB,KHM,12989.4,capital
GMB,KIR,18053.2,centroid
GMB,KNA,4955.0,capital
GMB,KOR,13184.9,capital
GMB,KWT,6830.3,capital
GMB,LAO,12485.9,capital
GMB,LBN,5699.1,capital
GMB,LBR,1016.4,capital
GMB,LBY,3709.0,capital
GMB,LCA,4792.3,capital
GMB,LIE,4462.0,capital
GMB,LKA,10517.6,capital
GMB,LSO,6705.0,capital
GMB,LTU,5839.5,capital
GMB,LUX,4521.7,capital
GMB,LVA,5929.7,capital
GMB,MAC,13289.9,centroid
GMB,MAF,4990.8,capital
GMB,MAR,2488.7,capital
GMB,MCO,4070.1,capital
GMB,MDA,5620.0,capital
GMB,MDG,7890.1,capital
GMB,MDV,9909.0,capital
GMB,MEX,8748.7,capital
GMB,MHL,17567.7,capital
GMB,MKD,4839.0,capital
GMB,MLI,936.6,capital
GMB,MLT,3980.9,capital
GMB,MMR,11868.2,centroid
GMB,MNE,4711.3,capital
GMB,MNG,11204.8,capital
GMB,MNP,16281.9,capital
GMB,MOZ,6890.8,capital
GMB,MRT,519.2,capital
GMB,MSR,4902.9,capital
GMB,MTQ,4794.3,capital
GMB,MUS,8917.4,capital
GMB,MWI,6328.6,capital
GMB,MYS,12960.7,capital
GMB,MYT,7409.2,capital
GMB,NAM,5429.6,capital
GMB,NCL,18983.3,capital
GMB,NER,2020.2,capital
GMB,NFK,18218.0,capital
GMB,NGA,2669.0,capital
GMB,NIC,7529.6,capital
GMB,NIU,17105.3,capital
GMB,NLD,4730.1,capital
GMB,NOR,5628.7,capital
GMB,NPL,10450.0,capital
GMB,NRU,18529.5,capital
GMB,NZL,16730.3,capital
GMB,OMN,7905.5,capital
GMB,PAK,9148.0,capital
GMB,PAN,6866.1,capital
GMB,PCN,12982.6,capital
GMB,PER,7242.2,capital
GMB,PHL,14398.2,capital
GMB,PLW,16073.2,capital
GMB,PNG,18188.3,capital
GMB,POL,5449.7,capital
GMB,PRI,5308.8,capital
GMB,PRK,12991.9,capital
GMB,PRT,2903.7,capital
GMB,PRY,6192.9,capital
GMB,PSE,5634.6,capital
GMB,PYF,14969.4,capital
GMB,QAT,7195.1,capital
GMB,REU,8741.3,capital
GMB,ROU,5300.8,capital
GMB,RUS,6579.3,capital
GMB,RWA,5419.6,capital
GMB,SAU,6714.1,capital
GMB,SDN,5280.7,capital
GMB,SEN,166.6,capital
GMB,SGP,13249.6,capital
GMB,SGS,7798.2,centroid
GMB,SHN,3478.0,capital
GMB,SJM,7415.9,capital
GMB,SLB,19429.5,capital
GMB,SLE,661.7,capital
GMB,SLV,7814.4,capital
GMB,SMR,4355.8,centroid
GMB,SOM,6921.0,capital
GMB,SPM,5219.9,capital
GMB,SRB,4934.7,capital
GMB,SSD,5363.3,capital
GMB,STP,2952.2,capital
GMB,SUR,4307.7,capital
GMB,SVK,4948.3,capital
GMB,SVN,4647.2,capital
GMB,SWE,5842.0,capital
GMB,SWZ,6807.8,capital
GMB,SXM,4986.9,capital
GMB,SYC,8197.6,capital
GMB,SYR,5763.8,capital
GMB,TCA,5828.5,capital
GMB,TCD,3430.1,capital
GMB,TGO,2112.0,capital
GMB,THA,12454.7,capital
GMB,TJK,8682.3,capital
GMB,TKL,17290.6,centroid
GMB,TKM,7783.4,capital
GMB,TLS,15852.5,capital
GMB,TON,17607.3,centroid
GMB,TTO,4890.4,capital
GMB,TUN,3715.6,capital
GMB,TUR,5629.3,capital
GMB,TUV,18209.1,capital
GMB,TWN,13773.7,capital
GMB,TZA,6174.0,capital
GMB,UGA,5605.4,capital
GMB,UKR,5900.7,capital
GMB,UMI,16356.2,centroid
GMB,UNK,4857.8,capital
GMB,URY,6807.9,capital
GMB,USA,8260.8,centroid
GMB,UZB,8678.8,capital
GMB,VAT,4222.6,capital
GMB,VCT,4824.8,capital
GMB,VEN,5472.7,capital
GMB,VGB,5152.3,capital
GMB,VIR,5185.2,capital
GMB,VNM,12651.7,capital
GMB,VUT,19537.3,centroid
GMB,WLF,17808.3,capital
GMB,WSM,17334.9,capital
GMB,YEM,6937.2,centroid
GMB,ZAF,6516.7,capital
GMB,ZMB,5885.9,capital
GMB,ZWE,6276.6,capital
GNB,GNQ,2830.4,capital
GNB,GRC,4857.0,capital
GNB,GRD,5004.7,centroid
GNB,GRL,6453.8,capital
GNB,GTM,8077.2,capital
GNB,GUF,4109.7,capital
GNB,GUM,16460.5,capital
GNB,GUY,4698.7,capital
GNB,HKG,13355.5,centroid
GNB,HMD,10935.0,centroid
GNB,HND,7732.9,capital
GNB,HRV,4807.7,capital
GNB,HTI,6110.7,capital
GNB,HUN,5107.0,capital
GNB,IDN,13673.4,capital
GNB,IMN,4803.0,capital
GNB,IND,9648.5,capital
GNB,IOT,9830.5,centroid
GNB,IRL,4685.4,capital
GNB,IRN,7173.9,capital
GNB,IRQ,6510.2,capital
GNB,ISL,5833.1,capital
GNB,ISR,5633.0,capital
GNB,ITA,4309.1,capital
GNB,JAM,6583.3,capital
GNB,JEY,4332.4,capital
GNB,JOR,5704.5,capital
GNB,JPN,14124.2,capital
GNB,KAZ,8777.9,capital
GNB,KEN,5970.0,capital
GNB,KGZ,9128.6,capital
GNB,KHM,12950.0,capital
GNB,KIR,18259.3,centroid
GNB,KNA,5095.5,capital
GNB,KOR,13275.2,capital
GNB,KWT,6814.9,capital
GNB,LAO,12466.6,capital
GNB,LBN,5708.1,capital
GNB,LBR,812.6,capital
GNB,LBY,3748.1,capital
GNB,LCA,4919.7,capital
GNB,LIE,4571.6,capital
GNB,LKA,10437.2,capital
GNB,LSO,6504.3,capital
GNB,LTU,5943.8,capital
GNB,LUX,4646.1,capital
GNB,LVA,6042.3,capital
GNB,MAC,13303.8,centroid
GNB,MAF,5134.1,capital
GNB,MAR,2618.4,capital
GNB,MCO,4174.4,capital
GNB,MDA,5692.5,capital
GNB,MDG,7717.6,capital
GNB,MDV,9815.2,capital
GNB,MEX,8903.8,capital
GNB,MHL,17770.7,capital
GNB,MKD,4903.1,capital
GNB,MLI,832.4,capital
GNB,MLT,4032.3,capital
GNB,MMR,11856.9,centroid
GNB,MNE,4781.6,capital
GNB,MNG,11288.7,capital
GNB,MNP,16371.0,capital
GNB,MOZ,6696.2,capital
GNB,MRT,693.1,capital
GNB,MSR,5041.2,capital
GNB,MTQ,4924.2,capital
GNB,MUS,8749.0,capital
GNB,MWI,6154.2,capital
GNB,MYS,12886.6,capital
GNB,MYT,7247.9,capital
GNB,NAM,5227.8,capital
GNB,NCL,18837.3,capital
GNB,NER,1929.2,capital
GNB,NFK,18068.2,capital
GNB,NGA,2543.5,capital
GNB,NIC,7660.1,capital
GNB,NIU,17153.1,capital
GNB,NLD,4863.5,capital
GNB,NOR,5766.9,capital
GNB,NPL,10444.6,capital
GNB,NRU,18726.7,capital
GNB,NZL,16590.7,capital
GNB,OMN,7869.1,capital
GNB,PAK,9154.9,capital
GNB,PAN,6983.4,capital
GNB,PCN,13015.3,capital
GNB,PER,7282.4,capital
GNB,PHL,14399.2,capital
GNB,PLW,16080.8,capital
GNB,PNG,18111.8,capital
GNB,POL,5552.4,capital
GNB,PRI,5453.6,capital
GNB,PRK,13083.2,capital
GNB,PRT,3054.3,capital
GNB,PRY,6149.2,capital
GNB,PSE,5634.7,capital
GNB,PYF,15035.9,capital
GNB,QAT,7163.5,capital
GNB,REU,8570.3,capital
GNB,ROU,5367.1,capital
GNB,RUS,6673.7,capital
GNB,RWA,5272.7,capital
GNB,SAU,6679.6,capital
GNB,SDN,5205.3,capital
GNB,SEN,372.8,capital
GNB,SGP,13170.9,capital
GNB,SGS,7649.4,centroid
GNB,SHN,3275.5,capital
GNB,SJM,7579.0,capital
GNB,SLB,19458.6,capital
GNB,SLE,455.8,capital
GNB,SLV,7950.6,capital
GNB,SMR,4446.9,centroid
GNB,SOM,6800.9,capital
GNB,SPM,5425.2,capital
GNB,SRB,5012.1,capital
GNB,SSD,5242.0,capital
GNB,STP,2777.5,capital
GNB,SUR,4393.9,capital
GNB,SVK,5044.5,capital
GNB,SVN,4741.6,capital
GNB,SWE,5968.9,capital
GNB,SWZ,6611.8,capital
GNB,SXM,5130.1,capital
GNB,SYC,8065.2,capital
GNB,SYR,5770.4,capital
GNB,TCA,5983.0,capital
GNB,TCD,3331.3,capital
GNB,TGO,1953.2,capital
GNB,THA,12417.4,capital
GNB,TJK,8704.6,capital
GNB,TKL,17415.8,centroid
GNB,TKM,7801.5,capital
GNB,TLS,15753.4,capital
GNB,TON,17637.1,centroid
GNB,TTO,5004.0,capital
GNB,TUN,3783.8,capital
GNB,TUR,5667.6,capital
GNB,TUV,18354.6,capital
GNB,TWN,13814.7,capital
GNB,TZA,6020.6,capital
GNB,UGA,5468.6,capital
GNB,UKR,5983.8,capital
GNB,UMI,16541.2,centroid
GNB,UNK,4925.3,capital
GNB,URY,6731.5,capital
GNB,USA,8451.2,centroid
GNB,UZB,8711.2,capital
GNB,VAT,4306.5,capital
GNB,VCT,4948.8,capital
GNB,VEN,5588.5,capital
GNB,VGB,5297.0,capital
GNB,VIR,5329.6,capital
GNB,VNM,12648.2,capital
GNB,VUT,19476.5,centroid
GNB,WLF,17901.8,capital
GNB,WSM,17423.4,capital
GNB,YEM,6864.6,centroid
GNB,ZAF,6319.5,capital
GNB,ZMB,5703.2,capital
GNB,ZWE,6092.3,capital
GNQ,GRC,4097.6,capital
GNQ,GRD,7795.7,centroid
GNQ,GRL,8246.4,capital
GNQ,GTM,10898.4,capital
GNQ,GUF,6775.3,capital
GNQ,GUM,14792.3,capital
GNQ,GUY,7414.2,capital
GNQ,HKG,11424.0,centroid
GNQ,HMD,8641.7,centroid
GNQ,HND,10550.0,capital
GNQ,HRV,4728.6,capital
GNQ,HTI,8939.5,capital
GNQ,HUN,4962.5,capital
GNQ,IDN,10942.6,capital
GNQ,IMN,5731.5,capital
GNQ,IND,7706.6,capital
GNQ,IOT,7047.8,centroid
GNQ,IRL,5681.5,capital
GNQ,IRN,5629.5,capital
GNQ,IRQ,4944.5,capital
GNQ,ISL,7152.2,capital
GNQ,ISR,4161.6,capital
GNQ,ITA,4256.8,capital
GNQ,JAM,9411.3,capital
GNQ,JEY,5156.0,capital
GNQ,JOR,4226.2,capital
GNQ,JPN,13288.5,capital
GNQ,KAZ,7809.0,capital
GNQ,KEN,3165.6,capital
GNQ,KGZ,7768.5,capital
GNQ,KHM,10590.3,capital
GNQ,KIR,18169.3,centroid
GNQ,KNA,7921.0,capital
GNQ,KOR,12175.7,capital
GNQ,KWT,5012.8,capital
GNQ,LAO,10281.6,capital
GNQ,LBN,4344.4,capital
GNQ,LBR,2186.8,capital
GNQ,LBY,3271.5,capital
GNQ,LCA,7727.0,capital
GNQ,LIE,4824.8,capital
GNQ,LKA,7869.6,capital
GNQ,LSO,4183.5,capital
GNQ,LTU,5856.1,capital
GNQ,LUX,5104.9,capital
GNQ,LVA,6067.1,capital
GNQ,MAC,11361.0,centroid
GNQ,MAF,7961.9,capital
GNQ,MAR,3732.4,capital
GNQ,MCO,4447.7,capital
GNQ,MDA,5182.6,capital
GNQ,MDG,4933.0,capital
GNQ,MDV,7178.2,capital
GNQ,MEX,11733.4,capital
GNQ,MHL,17738.3,capital
GNQ,MKD,4434.2,capital
GNQ,MLI,2088.8,capital
GNQ,MLT,3622.4,capital
GNQ,MMR,9770.7,centroid
GNQ,MNE,4425.4,capital
GNQ,MNG,10298.5,capital
GNQ,MNP,14830.1,capital
GNQ,MOZ,4182.4,capital
GNQ,MRT,3130.6,capital
GNQ,MSR,7864.5,capital
GNQ,MTQ,7735.9,capital
GNQ,MUS,5944.0,capital
GNQ,MWI,3389.6,capital
GNQ,MYS,10306.5,capital
GNQ,MYT,4425.5,capital
GNQ,NAM,3062.0,capital
GNQ,NCL,16847.9,capital
GNQ,NER,1309.1,capital
GNQ,NFK,16446.2,capital
GNQ,NGA,606.4,capital
GNQ,NIC,10465.4,capital
GNQ,NIU,18308.3,capital
GNQ,NLD,5418.0,capital
GNQ,NOR,6246.6,capital
GNQ,NPL,8488.9,capital
GNQ,NRU,17560.8,capital
GNQ,NZL,15614.0,capital
GNQ,OMN,5758.3,capital
GNQ,PAK,7408.1,capital
GNQ,PAN,9756.1,capital
GNQ,PCN,15025.7,capital
GNQ,PER,9640.1,capital
GNQ,PHL,12274.3,capital
GNQ,PLW,13877.4,capital
GNQ,PNG,15376.4,capital
GNQ,POL,5507.2,capital
GNQ,PRI,8282.2,capital
GNQ,PRK,12017.7,capital
GNQ,PRT,4290.9,capital
GNQ,PRY,7845.9,capital
GNQ,PSE,4170.7,capital
GNQ,PYF,17202.1,capital
GNQ,QAT,5151.4,capital
GNQ,REU,5776.0,capital
GNQ,ROU,4830.5,capital
GNQ,RUS,6327.2,capital
GNQ,RWA,2448.3,capital
GNQ,SAU,4677.4,capital
GNQ,SDN,2910.3,capital
GNQ,SEN,3119.9,capital
GNQ,SGP,10560.3,capital
GNQ,SGS,7724.1,centroid
GNQ,SHN,2708.0,capital
GNQ,SJM,8290.1,capital
GNQ,SLB,16770.2,capital
GNQ,SLE,2489.6,capital
GNQ,SLV,10766.9,capital
GNQ,SMR,4463.4,centroid
GNQ,SOM,4064.5,capital
GNQ,SPM,7817.9,capital
GNQ,SRB,4704.9,capital
GNQ,SSD,2531.0,capital
GNQ,STP,443.2,capital
GNQ,SUR,7086.2,capital
GNQ,SVK,4999.8,capital
GNQ,SVN,4735.6,capital
GNQ,SWE,6230.9,capital
GNQ,SWZ,4136.1,capital
GNQ,SXM,7957.8,capital
GNQ,SYC,5268.0,capital
GNQ,SYR,4367.5,capital
GNQ,TCA,8812.7,capital
GNQ,TCD,1156.3,capital
GNQ,TGO,878.0,capital
GNQ,THA,10093.6,capital
GNQ,TJK,7167.8,capital
GNQ,TKL,19425.6,centroid
GNQ,TKM,6295.5,capital
GNQ,TLS,13013.6,capital
GNQ,TON,18162.9,centroid
GNQ,TTO,7779.2,capital
GNQ,TUN,3679.2,capital
GNQ,TUR,4692.7,capital
GNQ,TUV,18830.2,capital
GNQ,TWN,12094.6,capital
GNQ,TZA,3190.2,capital
GNQ,UGA,2671.9,capital
GNQ,UKR,5577.6,capital
GNQ,UMI,16488.0,centroid
GNQ,UNK,4497.7,capital
GNQ,URY,8007.7,capital
GNQ,USA,11118.7,centroid
GNQ,UZB,7293.1,capital
GNQ,VAT,4257.4,capital
GNQ,VCT,7749.2,capital
GNQ,VEN,8365.3,capital
GNQ,VGB,8125.5,capital
GNQ,VIR,8158.0,capital
GNQ,VNM,10587.9,capital
GNQ,VUT,17272.6,centroid
GNQ,WLF,18824.2,capital
GNQ,WSM,18892.9,capital
GNQ,YEM,4471.1,centroid
GNQ,ZAF,3890.3,capital
GNQ,ZMB,3025.0,capital
GNQ,ZWE,3424.1,capital
GRC,GRD,8782.8,centroid
GRC,GRL,5580.8,capital
GRC,GTM,11015.5,capital
GRC,GUF,8449.5,capital
GRC,GUM,11627.9,capital
GRC,GUY,8832.3,capital
GRC,HKG,8546.3,centroid
GRC,HMD,11163.0,centroid
GRC,HND,10795.8,capital
GRC,HRV,1080.3,capital
GRC,HTI,9262.0,capital
GRC,HUN,1124.5,capital
GRC,IDN,9833.7,capital
GRC,IMN,2790.2,capital
GRC,IND,5009.5,capital
GRC,IOT,6944.3,centroid
GRC,IRL,2853.4,capital
GRC,IRN,2468.5,capital
GRC,IRQ,1933.1,capital
GRC,ISL,4160.3,capital
GRC,ISR,1253.8,capital
GRC,ITA,1049.3,capital
GRC,JAM,9668.0,capital
GRC,JEY,2407.2,capital
GRC,JOR,1297.8,capital
GRC,JPN,9505.1,capital
GRC,KAZ,3971.5,capital
GRC,KEN,4568.5,capital
GRC,KGZ,4273.7,capital
GRC,KHM,8452.6,capital
GRC,KIR,14617.8,centroid
GRC,KNA,8532.1,capital
GRC,KOR,8515.8,capital
GRC,KWT,2430.3,capital
GRC,LAO,7834.3,capital
GRC,LBN,1152.3,capital
GRC,LBR,4950.5,capital
GRC,LBY,1109.4,capital
GRC,LCA,8600.7,capital
GRC,LIE,1541.8,capital
GRC,LKA,6594.4,capital
GRC,LSO,7493.7,capital
GRC,LTU,1861.3,capital
GRC,LUX,1905.8,capital
GRC,LVA,2108.7,capital
GRC,MAC,8499.7,centroid
GRC,MAF,8512.2,capital
GRC,MAR,2771.7,capital
GRC,MCO,1509.7,capital
GRC,MDA,1087.6,capital
GRC,MDG,6798.3,capital
GRC,MDV,6279.0,capital
GRC,MEX,11280.9,capital
GRC,MHL,13987.3,capital
GRC,MKD,487.1,capital
GRC,MLI,4217.7,capital
GRC,MLT,850.5,capital
GRC,MMR,7185.3,centroid
GRC,MNE,623.8,capital
GRC,MNG,6526.1,capital
GRC,MNP,11563.8,capital
GRC,MOZ,7170.6,capital
GRC,MRT,4433.6,capital
GRC,MSR,8526.7,capital
GRC,MTQ,8566.5,capital
GRC,MUS,7365.5,capital
GRC,MWI,5871.2,capital
GRC,MYS,8738.3,capital
GRC,MYT,6073.5,capital
GRC,NAM,6767.8,capital
GRC,NCL,16062.4,capital
GRC,NER,3458.1,capital
GRC,NFK,16578.0,capital
GRC,NGA,3604.0,capital
GRC,NIC,10863.4,capital
GRC,NIU,17529.9,capital
GRC,NLD,2164.3,capital
GRC,NOR,2605.3,capital
GRC,NPL,5762.5,capital
GRC,NRU,14407.3,capital
GRC,NZL,17520.6,capital
GRC,OMN,3650.9,capital
GRC,PAK,4418.2,capital
GRC,PAN,10531.8,capital
GRC,PCN,17163.6,capital
GRC,PER,11764.4,capital
GRC,PHL,9632.3,capital
GRC,PLW,11279.9,capital
GRC,PNG,13563.0,capital
GRC,POL,1598.1,capital
GRC,PRI,8743.5,capital
GRC,PRK,8331.7,capital
GRC,PRT,2852.6,capital
GRC,PRY,11005.5,capital
GRC,PSE,1244.3,capital
GRC,PYF,17649.3,capital
GRC,QAT,2970.4,capital
GRC,REU,7336.9,capital
GRC,ROU,744.0,capital
GRC,RUS,2230.7,capital
GRC,RWA,4487.9,capital
GRC,SAU,2625.3,capital
GRC,SDN,2639.7,capital
GRC,SEN,4794.0,capital
GRC,SGP,9054.5,capital
GRC,SGS,11797.3,centroid
GRC,SHN,6736.5,capital
GRC,SJM,4490.2,capital
GRC,SLB,14619.1,capital
GRC,SLE,4944.0,capital
GRC,SLV,10983.1,capital
GRC,SMR,1146.4,centroid
GRC,SOM,4564.2,capital
GRC,SPM,6349.9,capital
GRC,SRB,805.5,capital
GRC,SSD,3769.1,capital
GRC,STP,4533.1,capital
GRC,SUR,8634.0,capital
GRC,SVK,1250.5,capital
GRC,SVN,1175.3,capital
GRC,SWE,2407.6,capital
GRC,SWZ,7208.8,capital
GRC,SXM,8511.8,capital
GRC,SYC,5757.9,capital
GRC,SYR,1236.7,capital
GRC,TCA,8965.1,capital
GRC,TCD,3003.8,capital
GRC,TGO,4207.9,capital
GRC,THA,7922.3,capital
GRC,TJK,3893.7,capital
GRC,TKL,16427.7,centroid
GRC,TKM,3020.1,capital
GRC,TLS,11627.8,capital
GRC,TON,17321.2,centroid
GRC,TTO,8866.8,capital
GRC,TUN,1203.9,capital
GRC,TUR,817.6,capital
GRC,TUV,15918.8,capital
GRC,TWN,8959.7,capital
GRC,TZA,5064.9,capital
GRC,UGA,4285.4,capital
GRC,UKR,1487.1,capital
GRC,UMI,12559.6,centroid
GRC,UNK,564.7,capital
GRC,URY,11544.9,capital
GRC,USA,9615.2,centroid
GRC,UZB,3868.5,capital
GRC,VAT,1054.2,capital
GRC,VCT,8675.5,capital
GRC,VEN,9344.9,capital
GRC,VGB,8619.9,capital
GRC,VIR,8651.9,capital
GRC,VNM,7920.6,capital
GRC,VUT,15675.8,centroid
GRC,WLF,16636.8,capital
GRC,WSM,16924.9,capital
GRC,YEM,3494.4,centroid
GRC,ZAF,7101.6,capital
GRC,ZMB,5955.8,capital
GRC,ZWE,6253.0,capital
GRD,GRL,5841.1,centroid
GRD,GTM,3131.0,centroid
GRD,GUF,1299.5,centroid
GRD,GUM,15943.2,centroid
GRD,GUY,705.1,centroid
GRD,HKG,16165.2,centroid
GRD,HMD,13926.0,centroid
GRD,HND,2773.3,centroid
GRD,HRV,8090.8,centroid
GRD,HTI,1348.5,centroid
GRD,HUN,8322.5,centroid
GRD,IDN,18594.0,centroid
GRD,IMN,6814.5,centroid
GRD,IND,13687.4,centroid
GRD,IOT,14834.0,centroid
GRD,IRL,6673.5,centroid
GRD,IRN,11218.4,centroid
GRD,IRQ,10714.3,centroid
GRD,ISL,6548.1,centroid
GRD,ISR,9938.1,centroid
GRD,ITA,7806.8,centroid
GRD,JAM,1749.9,centroid
GRD,JEY,6799.0,centroid
GRD,JOR,9999.8,centroid
GRD,JPN,14244.6,centroid
GRD,KAZ,11652.6,centroid
GRD,KEN,10959.7,centroid
GRD,KGZ,12455.7,centroid
GRD,KHM,16994.0,centroid
GRD,KIR,13795.0,centroid
GRD,KNA,587.0,centroid
GRD,KOR,14417.4,centroid
GRD,KWT,11183.1,centroid
GRD,LAO,16250.6,centroid
GRD,LBN,9907.0,centroid
GRD,LBR,5613.2,centroid
GRD,LBY,7875.1,centroid
GRD,LCA,220.8,centroid
GRD,LIE,7604.4,centroid
GRD,LKA,15262.1,centroid
GRD,LSO,10582.5,centroid
GRD,LTU,8715.6,centroid
GRD,LUX,7390.9,centroid
GRD,LVA,8625.4,centroid
GRD,MAC,16167.4,centroid
GRD,MAF,679.0,centroid
GRD,MAR,6032.8,centroid
GRD,MCO,7404.8,centroid
GRD,MDA,9064.9,centroid
GRD,MDG,12437.7,centroid
GRD,MDV,14739.9,centroid
GRD,MEX,4081.5,centroid
GRD,MHL,13774.2,centroid
GRD,MKD,8543.6,centroid
GRD,MLI,5821.3,centroid
GRD,MLT,7984.4,centroid
GRD,MMR,15620.7,centroid
GRD,MNE,8362.2,centroid
GRD,MNG,13245.2,centroid
GRD,MNP,15731.8,centroid
GRD,MOZ,11012.2,centroid
GRD,MRT,4937.6,centroid
GRD,MSR,513.6,centroid
GRD,MTQ,283.9,centroid
GRD,MUS,13488.8,centroid
GRD,MWI,10907.8,centroid
GRD,MYS,17512.5,centroid
GRD,MYT,12106.7,centroid
GRD,NAM,9397.4,centroid
GRD,NCL,14803.0,centroid
GRD,NER,6896.6,centroid
GRD,NFK,14561.8,centroid
GRD,NGA,7548.1,centroid
GRD,NIC,2671.7,centroid
GRD,NIU,12340.0,centroid
GRD,NLD,7359.9,centroid
GRD,NOR,7866.8,centroid
GRD,NPL,14335.9,centroid
GRD,NRU,14504.4,centroid
GRD,NZL,13676.8,centroid
GRD,OMN,12388.3,centroid
GRD,PAK,13021.2,centroid
GRD,PAN,1981.7,centroid
GRD,PCN,8485.7,centroid
GRD,PER,3176.7,centroid
GRD,PHL,17029.6,centroid
GRD,PLW,17186.3,centroid
GRD,PNG,16855.3,centroid
GRD,POL,8448.7,centroid
GRD,PRI,851.4,centroid
GRD,PRK,14275.5,centroid
GRD,PRT,5943.7,centroid
GRD,PRY,4181.8,centroid
GRD,PSE,9933.5,centroid
GRD,PYF,10193.0,centroid
GRD,QAT,11673.9,centroid
GRD,REU,13278.9,centroid
GRD,ROU,8892.8,centroid
GRD,RUS,9467.1,centroid
GRD,RWA,10240.6,centroid
GRD,SAU,11242.1,centroid
GRD,SDN,10088.4,centroid
GRD,SEN,4784.7,centroid
GRD,SGP,17828.6,centroid
GRD,SGS,7762.9,centroid
GRD,SHN,6898.5,centroid
GRD,SJM,8402.3,centroid
GRD,SLB,15463.5,centroid
GRD,SLE,5307.4,centroid
GRD,SLV,2986.4,centroid
GRD,SMR,7805.3,centroid
GRD,SOM,11804.9,centroid
GRD,SPM,3888.6,centroid
GRD,SRB,8444.5,centroid
GRD,SSD,10246.3,centroid
GRD,STP,7653.1,centroid
GRD,SUR,996.0,centroid
GRD,SVK,8177.2,centroid
GRD,SVN,7977.3,centroid
GRD,SWE,8269.6,centroid
GRD,SWZ,10885.2,centroid
GRD,SXM,673.5,centroid
GRD,SYC,13061.4,centroid
GRD,SYR,9988.3,centroid
GRD,TCA,1447.1,centroid
GRD,TCD,8307.0,centroid
GRD,TGO,6923.2,centroid
GRD,THA,16531.0,centroid
GRD,TJK,12390.5,centroid
GRD,TKL,12411.2,centroid
GRD,TKM,11663.4,centroid
GRD,TLS,19129.9,centroid
GRD,TON,12879.6,centroid
GRD,TTO,162.0,centroid
GRD,TUN,7594.0,centroid
GRD,TUR,9525.5,centroid
GRD,TUV,13357.7,centroid
GRD,TWN,15867.5,centroid
GRD,TZA,10953.1,centroid
GRD,UGA,10462.0,centroid
GRD,UKR,9125.1,centroid
GRD,UMI,13675.8,centroid
GRD,UNK,8516.2,centroid
GRD,URY,5260.2,centroid
GRD,USA,4529.2,centroid
GRD,UZB,12235.2,centroid
GRD,VAT,7802.1,centroid
GRD,VCT,124.9,centroid
GRD,VEN,596.5,centroid
GRD,VGB,769.8,centroid
GRD,VIR,775.7,centroid
GRD,VNM,16085.3,centroid
GRD,VUT,14759.1,centroid
GRD,WLF,12931.1,centroid
GRD,WSM,12466.5,centroid
GRD,YEM,11706.4,centroid
GRD,ZAF,10574.9,centroid
GRD,ZMB,10358.2,centroid
GRD,ZWE,10699.7,centroid
GRL,GTM,6251.9,capital
GRL,GUF,6588.0,capital
GRL,GUM,11266.7,capital
GRL,GUY,6400.8,capital
GRL,HKG,10324.9,centroid
GRL,HMD,16691.5,centroid
GRL,HND,6197.8,capital
GRL,HRV,4500.6,capital
GRL,HTI,5306.5,capital
GRL,HUN,4501.3,capital
GRL,IDN,13346.6,capital
GRL,IMN,2832.0,capital
GRL,IND,8783.4,capital
GRL,IOT,12159.5,centroid
GRL,IRL,2808.1,capital
GRL,IRN,7070.8,capital
GRL,IRQ,6991.2,capital
GRL,ISL,1432.3,capital
GRL,ISR,6717.8,capital
GRL,ITA,4681.0,capital
GRL,JAM,5471.9,capital
GRL,JEY,3339.6,capital
GRL,JOR,6734.2,capital
GRL,JPN,8864.5,capital
GRL,KAZ,6282.0,capital
GRL,KEN,10065.2,capital
GRL,KGZ,7222.0,capital
GRL,KHM,11363.6,capital
GRL,KIR,11862.6,centroid
GRL,KNA,5280.1,capital
GRL,KOR,8700.5,capital
GRL,KWT,7541.1,capital
GRL,LAO,10618.0,capital
GRL,LBN,6527.3,capital
GRL,LBR,7205.0,capital
GRL,LBY,5550.7,capital
GRL,LCA,5626.4,capital
GRL,LIE,4074.4,capital
GRL,LKA,11148.6,capital
GRL,LSO,12419.8,capital
GRL,LTU,4192.3,capital
GRL,LUX,3703.1,capital
GRL,LVA,3963.4,capital
GRL,MAC,10328.8,centroid
GRL,MAF,5199.1,capital
GRL,MAR,4514.2,capital
GRL,MCO,4269.5,capital
GRL,MDA,5004.2,capital
GRL,MDG,12340.6,capital
GRL,MDV,11193.1,capital
GRL,MEX,6086.0,capital
GRL,MHL,11319.2,capital
GRL,MKD,5102.1,capital
GRL,MLI,6645.7,capital
GRL,MLT,5329.9,capital
GRL,MMR,10080.7,centroid
GRL,MNE,4957.8,capital
GRL,MNG,7412.2,capital
